data,precip,maxima,minima,horas_insol,temp_media,um_relativa,vel_vento

01/01/1961,0.4,33.8,27.1,22.2,67,48,2.3,
02/01/1961,0,34.7,28.1,22.5,62.5,47,1.3,
03/01/1961,0.2,27.7,24.3,23.1,74.3,63,2,
04/01/1961,2.4,29.4,23.6,20.6,57.5,41,2.3,
05/01/1961,0,32.5,25.2,18.8,63.5,44,3.7,
06/01/1961,3.8,26.2,23.1,21.9,80.8,75,2.7,
07/01/1961,1.6,27.8,21.3,15.2,57.3,45,1.7,
08/01/1961,0,33.1,23.9,16.4,62,42,1.3,
09/01/1961,0,35.7,27.2,20.6,61.3,44,1.7,
10/01/1961,26.9,26.7,22.8,20.7,88.3,70,2.7,
11/01/1961,9.7,28,23.1,19.9,64.3,44,2,
12/01/1961,0,32.6,25.4,19.6,70.8,54,2,
13/01/1961,0,36.4,28.4,21.4,63,42,1.3,
14/01/1961,0,36.5,30.3,25.4,58.5,47,1.7,
15/01/1961,0,37.5,30.8,25.3,60,46,1.7,
16/01/1961,0,37.4,30.1,24.8,66.5,45,0.3,
17/01/1961,0,31.4,26.4,23.4,81.3,65,2.3,
18/01/1961,14.3,27.4,24.4,22.6,73.5,68,3,
19/01/1961,0,32.4,26.5,22,76.8,60,2.3,
20/01/1961,0,37.4,29.6,21.8,64,55,1,
21/01/1961,13.9,31.1,26.1,24.2,77.5,65,3,
22/01/1961,0,26.8,23.5,22.1,66.3,59,2.7,
23/01/1961,0,30.5,23.9,19.4,61.8,48,2.7,
24/01/1961,0,32,24.1,18.2,72,45,2.7,
25/01/1961,0.1,24.6,22.2,21.2,64.8,62,3.3,
26/01/1961,0,26.2,21.2,18,67.5,44,3,
27/01/1961,0,27.6,22.6,18.4,59.3,47,3,
28/01/1961,0,28.9,23.2,18,63.5,48,2.7,
29/01/1961,0,31.8,24.8,20.6,64,45,1.3,
30/01/1961,0,33.6,25.9,20.5,59.3,37,1.7,
31/01/1961,0,36.4,27.7,20.5,58,39,1.3,
01/02/1961,0,35.8,26.8,22,69.8,52,1.3,
02/02/1961,27.6,32.6,25.7,21.5,73,56,3,
03/02/1961,0,29.5,25.2,22.4,71.8,56,2.3,
04/02/1961,0,29.9,24.3,19.8,68.3,50,3,
05/02/1961,0,31.6,25.4,21.4,70,56,2,
06/02/1961,0,33.6,26.3,22.8,76,63,1.7,
07/02/1961,1.3,28.4,25.6,22.6,77,71,2,
08/02/1961,1.2,28.4,24.6,23,74.5,67,2.7,
09/02/1961,0,30.6,24,18.9,66,44,2.3,
10/02/1961,0,34.9,27.1,20.1,65.8,47,2,
11/02/1961,34.1,29.7,25,22.1,78,66,1.7,
12/02/1961,0,32.3,25.4,18.4,59,43,1,
13/02/1961,0,26.9,23.4,21.8,65.3,55,2.7,
14/02/1961,0,27.7,22.7,18.2,60.5,51,4.7,
15/02/1961,0,30.9,24.4,20.2,59.3,41,4,
16/02/1961,0,31,24.9,20.7,62.8,46,3.3,
17/02/1961,0,32.6,25.6,20.1,67,50,1.7,
18/02/1961,0,32.6,26.3,22.2,77.8,67,2,
19/02/1961,3.6,32.9,26.2,21.7,73.5,56,1.7,
20/02/1961,0,35,28.1,22.4,66.3,48,0,
21/02/1961,0,35.9,27.1,22,72.5,52,3,
22/02/1961,29.1,34.8,26.2,22.6,77.8,53,1.7,
23/02/1961,2.9,30.4,26.2,23,80.3,67,2.7,
24/02/1961,0,29.8,26,23.7,82.5,79,4.7,
25/02/1961,0,35.2,28.1,23.4,76,57,0.3,
26/02/1961,24.3,27.4,24.3,23.3,93,83,1.7,
27/02/1961,27.6,25,21.9,20.9,74.3,65,3,
28/02/1961,1.5,26.4,21.7,17.7,67.3,57,2.3,
01/03/1961,0,28.7,22.6,17.5,69.3,52,1.7,
02/03/1961,0,31.6,24.2,18,69.5,48,0.7,
03/03/1961,0,34.6,25,20,71.3,50,3.7,
04/03/1961,0,28.4,24.4,21.7,74.8,66,2.7,
05/03/1961,4.7,24,20.3,19.3,83.3,81,4,
06/03/1961,0.9,24.4,20.6,17.8,61.8,59,3.3,
07/03/1961,0,28.1,22.6,17.8,70,56,1,
08/03/1961,0,25.5,22.3,19.8,90.8,76,1,
09/03/1961,4.9,32.1,25.8,19.8,79.3,64,1,
10/03/1961,0,35.3,26.1,22,82.3,57,0.3,
11/03/1961,25.6,24.2,22.9,22,93.8,90,1,
12/03/1961,11.1,27.8,23.8,21,92.3,84,0,
13/03/1961,1.9,26.5,22.9,21.5,90.3,82,0.7,
14/03/1961,0.9,28.9,22.4,18.5,75,53,1,
15/03/1961,0,31.2,24.2,17.7,72.8,59,1,
16/03/1961,1.9,25.1,22.4,21,97,75,0.7,
17/03/1961,64.6,21.3,18.4,17.2,84.5,92,3.3,
18/03/1961,16.7,21.2,17.4,13,79.8,68,1.3,
19/03/1961,0,23.3,18.9,14.2,89.3,80,0.7,
20/03/1961,1.6,22.7,20.2,18.2,92,88,1,
21/03/1961,11.3,27.8,21.8,18.2,82.3,59,1,
22/03/1961,0,31.1,22.9,16.4,74.5,50,0.7,
23/03/1961,0,33.2,24.9,18.2,78.3,54,0,
24/03/1961,0,34.8,26.7,19.8,73.5,54,0.3,
25/03/1961,16.1,27.2,22.6,20.8,92.5,79,0,
26/03/1961,4.4,24,21.2,19.8,71.8,62,3.3,
27/03/1961,0.7,24.3,19.7,15.8,63.3,49,2.3,
28/03/1961,0,25.7,20.4,16.6,66.5,57,2,
29/03/1961,0,27.3,21.5,16.1,68,47,1.3,
30/03/1961,0,28.8,22.1,17.7,69.8,47,1.3,
31/03/1961,0,28.5,22.3,16.6,64,49,1,
01/04/1961,0,26.6,22.2,18,74.8,57,1,
02/04/1961,1.6,25.9,21.8,19.7,79,68,1.3,
03/04/1961,0,27.7,22.2,18.3,77,68,0.3,
04/04/1961,5.7,27.3,23,19.2,79.8,67,0.7,
05/04/1961,0,27.3,21.8,18.8,84,67,1,
06/04/1961,0,22,17.7,16.2,63.3,48,1.3,
07/04/1961,0,27.6,19.5,12.6,78.8,62,0,
08/04/1961,0,31,23,15.4,74.8,52,0.7,
09/04/1961,0,25.6,21.5,19.9,80.5,70,2,
10/04/1961,0,26.3,22.2,19,86.8,76,0.7,
11/04/1961,2.9,22.2,20.8,20.2,96.5,91,1,
12/04/1961,17.7,22.8,20.6,18.8,88.3,90,0.3,
13/04/1961,8.4,21.8,19.8,17.9,89,85,0.3,
14/04/1961,0,24.7,20.7,18.1,87,75,2,
15/04/1961,5.8,22,20,19,85,74,1.7,
16/04/1961,1.5,26.2,22,19.6,85,74,1.3,
17/04/1961,0,24.3,22.3,21.2,95,90,0,
18/04/1961,3.8,24.6,21.1,19.8,80.8,69,2.7,
19/04/1961,1.1,21.8,18.3,15.2,67.8,53,1.7,
20/04/1961,0,22.1,16.9,12.8,78.3,62,1.7,
21/04/1961,0,26,19.8,14.4,75.3,58,0.7,
22/04/1961,0,23.8,19.8,16.8,82.5,74,0,
23/04/1961,0,25,19.6,16.6,77.8,54,2.7,
24/04/1961,0,21.2,15.8,14.1,75.5,52,1.3,
25/04/1961,0,19.1,14.1,9.6,76,63,0.3,
26/04/1961,0,21.4,14.8,10.4,86,63,1,
27/04/1961,0,23.5,17,11.6,76.8,58,1.7,
28/04/1961,0,21.9,16,13.9,81,61,0.7,
29/04/1961,5.9,19.5,14.6,10.4,88.3,77,0,
30/04/1961,0,25,17.3,11.7,72.8,61,0,
01/05/1961,0,21.7,16.7,13.4,69.3,50,1.7,
02/05/1961,0,23.6,17.9,13.5,81.8,65,1.7,
03/05/1961,0,23.2,18.9,16.4,87.5,74,0.7,
04/05/1961,0,25.5,19.1,14.4,81.8,57,1.3,
05/05/1961,0,26.2,20,15.6,86.3,67,1,
06/05/1961,0,24.5,20.9,18.6,90,78,0.3,
07/05/1961,0,26.3,21.5,19.6,89,69,0,
08/05/1961,7.7,20.8,17.1,15.5,94.5,90,1.7,
09/05/1961,1.8,23.8,17.6,15.1,87.8,69,0,
10/05/1961,0,21.5,17.6,13,85.3,76,1.7,
11/05/1961,0,25.2,19.9,17,81,60,1.3,
12/05/1961,0,27.2,19.5,14.9,79.8,55,0,
13/05/1961,0,27.2,19.5,14.4,81,60,0,
14/05/1961,0,23.9,19.3,15.6,83.8,70,0.3,
15/05/1961,0,23.3,18.9,15.2,90.5,77,0,
16/05/1961,3,20.3,19.3,19,96.5,94,0,
17/05/1961,35.3,20.4,19.1,18.2,95.5,94,0.7,
18/05/1961,10.4,21.4,18.6,17.5,86.3,75,1,
19/05/1961,0.2,18,14,12.2,69,45,3,
20/05/1961,0,16.1,10.9,8.2,83,60,1,
21/05/1961,0,20.8,12.6,6.5,87.8,68,0,
22/05/1961,0,23.4,14.9,9,86.3,59,0,
23/05/1961,0,24.4,15.8,11,87.8,63,0,
24/05/1961,0,22.8,16.4,11.8,90.8,76,0.7,
25/05/1961,0,22,16.9,13.3,91.3,77,0.7,
26/05/1961,0,24.2,16.8,13.6,88.3,63,0,
27/05/1961,0,25,16.7,11.8,84.8,55,0.3,
28/05/1961,0,23.8,17.7,13,84,66,0,
29/05/1961,0,26.4,18,13.1,82.5,56,0.3,
30/05/1961,0,25.9,17.5,12.8,82.5,49,0.7,
31/05/1961,0,27.6,19,11.9,68.8,50,1.7,
01/06/1961,0,21.2,17.8,15.2,83,67,1.3,
02/06/1961,1.8,22.8,18.4,14.7,83,68,2,
03/06/1961,0,28.2,21.4,15.4,66,48,1,
04/06/1961,0,26.1,18.7,14.6,86.8,68,1.3,
05/06/1961,37.1,16.2,15.1,13.5,83.5,75,3,
06/06/1961,0.4,24.5,19.6,15.5,85.5,74,1,
07/06/1961,0,28.9,21.5,15.5,78.3,58,0.7,
08/06/1961,0,29.6,21.6,16.4,78.8,55,1,
09/06/1961,0,27.4,20.6,17.6,81.3,55,0.3,
10/06/1961,34.1,19.7,16.4,14.8,95,91,2.7,
11/06/1961,29.3,15.3,13.8,12.6,85,79,2.3,
12/06/1961,0.4,14.1,12.2,11,96.5,87,2.3,
13/06/1961,4.8,12.4,10.1,9.2,92,94,2.7,
14/06/1961,7,11.3,7.8,6.4,72.5,56,2,
15/06/1961,0,11.8,7,3.8,73.3,54,3,
16/06/1961,0,12.5,5.9,1.4,80.3,54,1,
17/06/1961,0,16.4,7.6,0.8,86,64,0.3,
18/06/1961,0,16.5,9.9,3.5,90.3,74,0,
19/06/1961,1.1,17.3,13.5,11.3,94.3,85,0,
20/06/1961,29.9,15.2,14,13,96.8,95,0.7,
21/06/1961,0.1,18.2,15.2,13.5,93.8,84,0,
22/06/1961,0,20.9,15.7,13.2,90.8,71,0.3,
23/06/1961,0.1,16.5,13.8,12.4,97.8,91,0,
24/06/1961,0.2,20.7,14,10.8,90.5,70,0,
25/06/1961,0,25.2,16,9.4,86.8,60,0,
26/06/1961,0,28.7,20.8,13.4,65.3,53,1.3,
27/06/1961,0,29.9,22.4,16.6,64.5,47,1,
28/06/1961,0,29.4,21.8,16.6,75.3,46,1.3,
29/06/1961,23.8,22.1,16.5,13.1,98,88,0,
30/06/1961,68,20,18.2,16.4,93.3,91,1,
01/07/1961,0.2,25.3,18.8,15,91,74,0,
02/07/1961,0,19,15.8,14.7,85.3,80,2.7,
03/07/1961,8.7,15.1,13.8,12.8,85.3,80,0.3,
04/07/1961,0,23,17.8,13,81.3,67,0.7,
05/07/1961,0,27.3,18.5,13.4,85.3,56,0,
06/07/1961,0,25.2,16.7,13.7,85.5,72,1.3,
07/07/1961,5.8,13.9,12.1,10.6,90.5,88,1.3,
08/07/1961,16.9,14.5,12,11,81.3,75,2.7,
09/07/1961,0,13.2,11,9.3,80.8,72,0.3,
10/07/1961,0,20.2,13.6,8,84.8,64,0.3,
11/07/1961,0,22.6,15.8,11.2,85.3,61,0.7,
12/07/1961,0,25.3,18.6,14.8,83.3,62,0,
13/07/1961,2,22,17.7,15.5,90,78,2,
14/07/1961,1.8,17.5,15,14.2,87,68,1.7,
15/07/1961,5.6,20.7,17.1,13.8,93.8,85,0,
16/07/1961,0.6,21,17.7,15.5,94.5,84,0.3,
17/07/1961,4,19.7,16.9,14.6,94.5,84,0,
18/07/1961,0.1,23.4,17.2,13.2,87,67,0,
19/07/1961,0,29.5,20.7,13.4,72.5,56,0.7,
20/07/1961,0,30.5,22,14.5,58.8,41,0.7,
21/07/1961,0,24.1,18.6,16.1,89.8,60,1.3,
22/07/1961,8.1,19.2,13.4,10.6,72.5,49,1.7,
23/07/1961,0,21.7,13.6,8.8,80.3,49,0.3,
24/07/1961,0,23.8,16,9.8,79.5,58,0.3,
25/07/1961,0,27.4,17.2,13.4,84.8,60,3,
26/07/1961,3.1,15.1,10.1,8.4,77.3,61,1.3,
27/07/1961,0,14,9.1,6.8,81.8,60,1.7,
28/07/1961,0,12.9,7.4,3.5,81.5,59,0.7,
29/07/1961,0,16.7,9.8,3,83.3,62,1,
30/07/1961,0,19.9,13,8.5,87.3,69,0.3,
31/07/1961,0,14.4,12.6,10.4,91.3,87,0,
01/08/1961,0,19.4,14.9,11.9,83.3,66,3.3,
02/08/1961,0,21.4,15.6,12.7,89,74,0,
03/08/1961,0,22.6,15.3,11.5,90.8,71,0,
04/08/1961,0.1,23.7,16.1,11,85.8,57,0,
05/08/1961,0.1,26.7,17.4,11.4,84.8,67,0,
06/08/1961,0,29.7,19.8,12.5,74.8,57,0,
07/08/1961,0,20.9,17.7,15.2,81.5,74,2.3,
08/08/1961,0,23,18.4,16.2,81.5,68,2.7,
09/08/1961,0,24.5,17.8,14.2,89.3,73,1.3,
10/08/1961,0,26.1,18.4,13.2,83,60,0,
11/08/1961,0,18.8,17.2,16,88,87,2.7,
12/08/1961,0,24.8,18.3,13.8,89,72,0,
13/08/1961,0,26.6,20.3,16.2,74.3,62,0.3,
14/08/1961,0.1,21.5,15.2,13.1,77.3,51,1.3,
15/08/1961,0,20,15.4,10,84.8,73,2,
16/08/1961,22.7,20,16.3,14.6,81,54,0.7,
17/08/1961,0,21.8,14.7,9.3,75,59,0.3,
18/08/1961,0,24.7,16,9.9,77.3,58,0.3,
19/08/1961,0,20.8,16.4,12.3,88.5,72,2.3,
20/08/1961,8.1,23.1,18.2,15.6,91,75,0.3,
21/08/1961,1.3,18.7,16.7,15.8,87.3,77,2,
22/08/1961,0,25.7,18.5,13.8,82,57,0.3,
23/08/1961,14.6,21.6,17.4,15.8,83.5,80,1.3,
24/08/1961,0,24.7,19.7,13.6,78.3,70,0.7,
25/08/1961,10.9,23.3,17.2,14.8,87.5,79,3,
26/08/1961,6.1,21,15.2,9.7,79.3,60,1.3,
27/08/1961,0,33.8,25.4,14.7,57.8,45,4,
28/08/1961,0,26.8,20.9,17.7,90.3,62,2.3,
29/08/1961,0,34.9,24.5,18.2,63,41,2.3,
30/08/1961,24.2,23.5,18.6,16.6,65.8,56,2.7,
31/08/1961,0,18.7,14.7,10.4,69.3,53,1,
01/09/1961,0,23.2,17.6,12.8,80.5,66,1.3,
02/09/1961,0,24.4,20.3,18,83.5,73,1,
03/09/1961,2.4,21.6,19.4,18.2,94.5,91,1,
04/09/1961,52.8,19.2,14.5,13,94.3,89,1.7,
05/09/1961,35.7,13,11.6,10.6,96.8,95,0,
06/09/1961,19.5,15.2,13.7,11.2,64.8,65,3.3,
07/09/1961,0,19.7,16.1,12.4,63.5,54,4.3,
08/09/1961,1.7,20.8,16.9,13.9,82.8,69,3,
09/09/1961,5.8,23.3,18.8,15.8,83.8,88,1.7,
10/09/1961,1,18.4,14.3,11,85,71,0,
11/09/1961,0,19.1,15.2,9.4,82,74,2.3,
12/09/1961,0,23.8,17.4,14.3,80.5,63,1.7,
13/09/1961,0,22.4,19.5,14.8,81.8,68,1,
14/09/1961,3.8,27.4,21.9,17,80.5,73,0.3,
15/09/1961,5.1,23.3,18.7,16,94.8,78,2.3,
16/09/1961,0,24.6,20.7,18.6,90.3,79,2,
17/09/1961,0,22.6,20.1,19.2,86.3,78,2,
18/09/1961,0.3,19.3,17.3,16.1,93.3,87,2.3,
19/09/1961,1,18,17.1,15.8,89.8,83,2.3,
20/09/1961,13.5,24.5,19,16,85.3,74,1.7,
21/09/1961,12.7,20.4,18.1,17.2,88.3,85,2,
22/09/1961,0,19.2,17.1,16.1,72,68,3.7,
23/09/1961,0,23.7,18.9,14.5,73.3,64,3.7,
24/09/1961,5.8,23.6,19.6,17.4,88,78,1.3,
25/09/1961,0,28.7,22.3,17,82,68,0.3,
26/09/1961,32.8,24.5,19.8,18.4,90.8,81,1,
27/09/1961,22.5,24.2,20.1,17.8,88.5,70,1.3,
28/09/1961,6.8,20.2,15.4,12.9,93.3,93,6.3,
29/09/1961,27.2,17.2,13.5,12.6,88.5,71,1.3,
30/09/1961,2.4,22,15.6,10.8,78.5,55,1.7,
01/10/1961,0,26.4,18.5,10.8,74.8,49,0.3,
02/10/1961,0,30.8,22.2,14.1,64.8,49,1.7,
03/10/1961,0,24.9,20.8,17,84,65,3.3,
04/10/1961,0,30.2,23.5,18.8,74.5,48,0,
05/10/1961,0,30.7,24.1,18.3,81,60,0,
06/10/1961,12,27.4,21.9,20,93,89,2,
07/10/1961,18.1,20.2,19.6,18.6,95.8,93,1.3,
08/10/1961,23.5,24.8,21,19.6,84,75,5,
09/10/1961,0,26.8,22.5,19.4,81.3,68,2.3,
10/10/1961,11.6,22.2,20.1,19,92,87,1.3,
11/10/1961,8.4,25.3,20.9,18,91,80,0.3,
12/10/1961,7.6,28.2,22.1,19.4,79.8,61,0.3,
13/10/1961,0,26.2,21.9,17.4,83,72,3.3,
14/10/1961,3.8,27,21.1,18.8,71.3,55,3,
15/10/1961,4.7,21.6,18.4,16.6,74.3,61,2,
16/10/1961,0,24.2,20.1,17.2,72,64,5.7,
17/10/1961,3.6,24,20.7,17.8,84.8,72,1,
18/10/1961,0,25.3,20.8,18.1,70,52,1.7,
19/10/1961,0,27.6,21.3,14,75.8,61,2,
20/10/1961,31.5,25,21.9,20.2,94.3,84,3.3,
21/10/1961,25.9,21.9,18.3,16,95,94,1,
22/10/1961,2,21.3,17.9,14.5,74,59,4.3,
23/10/1961,0,24.9,20.1,15.4,76,66,2.7,
24/10/1961,0,23.5,20.8,17.7,89.5,76,0,
25/10/1961,19.7,25,21.8,18.7,83,74,2,
26/10/1961,0,29.6,22.7,18.2,74.3,42,0.7,
27/10/1961,0,32.2,24.2,16.8,55.5,45,0.7,
28/10/1961,0,31.9,23.5,17,68,45,2.3,
29/10/1961,0,30.6,23.5,18.3,76.8,64,0.3,
30/10/1961,0,29.6,23.5,19.3,83,68,0.3,
31/10/1961,10.1,24.6,21.8,20,87.8,77,3.3,
01/11/1961,12.1,27.5,24.2,20.6,82.8,78,1,
02/11/1961,0,31.4,25.6,21.8,74.3,58,1.3,
03/11/1961,0,31.2,25.8,21.6,76.3,58,1,
04/11/1961,0,29.6,23.9,21.4,79,78,3,
05/11/1961,16.2,22,17.8,16.2,90.3,80,3,
06/11/1961,7.3,22.3,18.4,15.6,71.3,59,1.7,
07/11/1961,0,26.7,19.2,12,69,43,0.7,
08/11/1961,0,26.8,20,13.6,69.5,55,2,
09/11/1961,0,28.3,22.5,17.2,74.5,62,2,
10/11/1961,0,24.6,21.8,20.3,77,73,1.7,
11/11/1961,0,23.3,19.3,17.5,70.3,57,1.7,
12/11/1961,0,23.5,19.1,15.2,68,54,1,
13/11/1961,0,27.5,21.2,13.8,70,59,2,
14/11/1961,7.3,26.1,20.8,17.7,68,54,0.7,
15/11/1961,0.5,28.8,22.4,15,62.5,40,0.3,
16/11/1961,0,27.2,21.5,17.1,65,50,3,
17/11/1961,0,29.3,22.3,16.8,66.5,53,2,
18/11/1961,0,32.3,24.7,18,59.3,42,2.3,
19/11/1961,0,34.1,25.3,19.8,70.5,47,2.3,
20/11/1961,4.9,26.1,22.9,21.6,84,77,0.7,
21/11/1961,0.2,29.4,23.7,19.9,75.3,58,3,
22/11/1961,0.9,25.8,22.8,20.7,89.8,85,1,
23/11/1961,1.5,31.6,24.7,20.8,76.3,57,1,
24/11/1961,0,31.9,24.4,20.1,79.5,58,0.7,
25/11/1961,4.6,31.7,25.7,21.5,79,59,1.3,
26/11/1961,0,26.9,24.3,22.6,87.5,83,0.7,
27/11/1961,8,29.3,23,18.6,72.5,51,3,
28/11/1961,0,31.5,24.4,20.8,78.5,57,0.7,
29/11/1961,10.9,29.3,24.1,21,82,64,1.7,
30/11/1961,18.4,29.7,24.2,20.1,77,56,2.7,
01/12/1961,15.3,29.2,24.6,20.2,78.5,73,0.7,
02/12/1961,0,26.3,23.5,22.2,82.8,74,1.3,
03/12/1961,9,25,21,19.2,61.3,39,4.3,
04/12/1961,0,25.6,20.1,14,57.3,42,2.7,
05/12/1961,0,26.8,21.4,16.8,59.8,34,3.3,
06/12/1961,0,28,22.6,18.4,63,48,3.3,
07/12/1961,0,30.8,23.7,17.8,63,47,0.3,
08/12/1961,0,32.6,25,18,60.5,36,1.3,
09/12/1961,0,34.2,26.3,21.6,66.5,44,1.7,
10/12/1961,0,30.2,25.2,22.4,80.5,71,0,
11/12/1961,0,32.4,26.2,22.4,77.3,59,1.3,
12/12/1961,0,30.8,25.1,22.6,72.8,64,2.7,
13/12/1961,0,29,23.5,20.7,69.5,54,3,
14/12/1961,0,32.4,25.3,19.5,68,52,2.7,
15/12/1961,0,34.2,26.9,20.3,65.8,45,2,
16/12/1961,0,35.3,27.9,24,70,46,1.7,
17/12/1961,3.4,30.1,25.4,23.2,77.8,60,2,
18/12/1961,5.2,30.8,25.8,22.2,75.5,64,2,
19/12/1961,0,35.3,28.2,21.5,70.3,62,0.7,
20/12/1961,0,29.7,25.3,22.6,81.8,69,0.7,
21/12/1961,29,23.2,21.2,20.4,91.3,90,3.7,
22/12/1961,0.2,31.2,24.5,20.6,81.5,65,0.3,
23/12/1961,26.5,28.8,23.7,22.1,71.5,72,1.7,
24/12/1961,27.2,27.1,21.6,16.5,58.3,45,1,
25/12/1961,0,29.6,22.7,15.9,50.8,38,1.7,
26/12/1961,0,29.9,23.9,16.4,68.3,51,3.3,
27/12/1961,0,33.3,27.4,22,63,51,0.3,
28/12/1961,0,33.9,25.3,22,74.8,46,2.3,
29/12/1961,18.3,24.5,21.9,20.6,74.8,67,3.7,
30/12/1961,0,25.2,20.6,16.6,60.5,42,3.3,
31/12/1961,0,27.3,22,15.7,60.3,46,4.7,
01/01/1962,0,30.1,24.7,19.9,66.5,55,2.3,
02/01/1962,0.2,25.4,23,22,84,72,1.3,
03/01/1962,1.1,27.2,22.3,18.6,54,38,3,
04/01/1962,0,28.6,21.8,14.8,53.8,38,1.3,
05/01/1962,0,33.3,25.2,16.4,51,35,0.7,
06/01/1962,0,34.8,26.8,21.2,61.3,38,0.7,
07/01/1962,0,29.2,25.3,22.4,76.3,61,0.7,
08/01/1962,0.1,31.8,25.4,21,73.3,54,1.3,
09/01/1962,0,33.8,27,21,67.3,46,1,
10/01/1962,0,28.1,24.4,22.6,72.3,63,3.3,
11/01/1962,0,29.3,23.7,18.6,66.5,54,5,
12/01/1962,0,30.3,24.5,21.2,72.3,63,3.3,
13/01/1962,0,33.6,27.1,21.6,72.8,56,2.7,
14/01/1962,35.5,27.2,23.5,22.4,91.8,79,2,
15/01/1962,19.1,23.6,19.5,16.4,61.5,47,1.7,
16/01/1962,0,25.5,19.9,13.2,60.3,48,1.3,
17/01/1962,0,29.3,22.5,15.6,64,47,1,
18/01/1962,0,30.6,24,18,69.8,56,0.7,
19/01/1962,0,28.4,23.9,20.2,73.8,61,3,
20/01/1962,0,29.2,24.1,20.2,65.5,49,4.3,
21/01/1962,0,28.5,24.2,22.1,73.8,57,1,
22/01/1962,0,33.8,26.6,20.8,64,49,1.3,
23/01/1962,1,29.5,26.3,21.8,70.5,60,1.7,
24/01/1962,0,28,24.9,24,75.5,68,1.7,
25/01/1962,0,27.5,22.7,18.2,71.5,58,2.7,
26/01/1962,0.1,26.2,22.2,20.4,76,66,6.3,
27/01/1962,0,28.6,23.2,19,61.5,46,3.7,
28/01/1962,0,29.6,23.5,17.8,64.5,49,2.7,
29/01/1962,0,30.3,24.3,19.6,68.5,52,3.7,
30/01/1962,0,29.2,24.1,21,69,51,4,
31/01/1962,0,26.3,22.8,20.2,70.3,62,3.3,
01/02/1962,0,29.2,23.4,18.4,61.3,42,2.3,
02/02/1962,0,30.7,24.5,19.6,69.8,55,3,
03/02/1962,0,25.8,23.1,21.6,88.5,77,0.7,
04/02/1962,9.4,25.7,21.9,20,87,79,3,
05/02/1962,5.7,27.4,22.8,18.6,73.5,53,2,
06/02/1962,0,26.2,21.5,18.5,83.3,75,2.3,
07/02/1962,0,27.1,21.4,17.4,75.3,57,0.7,
08/02/1962,0,25.8,21.9,17.6,70,56,0.3,
09/02/1962,0,28,22.7,19.6,73,54,2.7,
10/02/1962,0,28.4,23.1,18,68.8,54,3.3,
11/02/1962,0,28.9,23.9,20.4,74,60,5,
12/02/1962,0,29.6,24.8,22,75.5,60,1.7,
13/02/1962,0,29.5,24.1,20.2,72.3,58,1.7,
14/02/1962,0,32.5,25.7,19.2,75.5,61,1.3,
15/02/1962,5.2,29.7,24.2,20.6,80.8,69,1.3,
16/02/1962,8.8,34.7,26.1,19.8,61,32,0.7,
17/02/1962,0,28.5,23.7,21.4,87.8,64,1.3,
18/02/1962,9.4,24.7,21,19.6,67.8,63,3.3,
19/02/1962,0,25.6,19.4,12.6,57,44,1.3,
20/02/1962,0,32.8,23.5,14,65.5,48,1.3,
21/02/1962,0,31.3,26.2,22.2,60.5,53,2.3,
22/02/1962,0,33.1,26.1,21,64.8,48,1.3,
23/02/1962,0,25.8,22.5,21.2,66.5,59,4,
24/02/1962,0,27.1,21.5,17.2,55.8,37,0.7,
25/02/1962,0,25.8,19.6,15.1,59.5,39,2.7,
26/02/1962,0,25.2,19.3,14.6,62,45,2,
27/02/1962,0,29,22.2,15.4,65,44,5.3,
28/02/1962,0,27.3,22.6,19.5,74.5,58,2.3,
01/03/1962,0,30.4,25.4,21,68,53,1.3,
02/03/1962,0,31.2,24,19,73,54,3,
03/03/1962,0,32.6,24.5,18.5,72.3,48,2,
04/03/1962,0,34.4,25.9,21.3,73.8,44,0.7,
05/03/1962,3.4,33.1,24.8,21.2,74,51,1,
06/03/1962,1.5,30.8,24.6,21.3,69.5,60,1.3,
07/03/1962,0,34.5,24.9,17.6,54,32,2.3,
08/03/1962,0,30.3,23.5,19,63,42,1.3,
09/03/1962,0,36,25.4,19.1,73.5,45,1.7,
10/03/1962,36.4,24.8,22.3,21.1,85.8,78,2.7,
11/03/1962,1.2,25.6,21.2,18.8,76.5,60,1.3,
12/03/1962,0,25.6,20.7,16.1,61.8,45,3.7,
13/03/1962,0,25.4,21,16.5,64.8,54,2,
14/03/1962,0,25.9,20.8,16.9,70.5,52,3.7,
15/03/1962,0.3,26.2,21,16.8,80.3,64,4.3,
16/03/1962,0.3,24.9,22.5,21.2,87.8,81,5,
17/03/1962,1.2,31.2,24.3,19.8,79,63,0.7,
18/03/1962,0,29.8,24.6,20.8,79.8,75,0.3,
19/03/1962,1,30,22.4,18,84.3,66,0.7,
20/03/1962,9.4,30.3,24.2,18.8,74.3,59,2,
21/03/1962,0,31.6,25.9,20.7,67.3,54,0.7,
22/03/1962,0,31,23.1,19,68.3,37,1.3,
23/03/1962,0,27,22,18,71.8,51,1.3,
24/03/1962,0,30.7,23.8,19,79.3,54,2.3,
25/03/1962,0,34.3,26.5,19.7,68,50,0.7,
26/03/1962,0,33,25.5,23.2,84,64,0,
27/03/1962,20.3,31.6,24.5,21.5,86.5,68,0.7,
28/03/1962,0.5,29.1,24.1,21.8,88.5,71,2,
29/03/1962,10.2,27.5,24.4,22,85.5,78,0.3,
30/03/1962,0,28.7,23.9,21.5,78.8,64,0.7,
